BS2-030,Blue,Cookie,_,C,A,3,4,_,_,3,4,,,,
BS2-031,Blue,Cookie,_,SR,A,3,5,OY,_,3,3,3,6,3,3
BS2-032,Blue,Cookie,_,C,A,1,2,_,_,2,2,,,,
BS2-033,Blue,Cookie,_,C,A,2,3,A,_,3,2,6,4,,
BS2-034,Blue,Cookie,D,R,A,3,3,_,_,3,3,,,,
BS2-035,Blue,Cookie,_,C,A,1,4,_,_,3,2,,,,
BS2-036,Blue,Cookie,_,UR,A,2,5,O,_,3,2,,,,
BS2-037,Blue,Cookie,D,U,A,3,3,_,_,3,3,,,,
BS2-038,Blue,Cookie,_,C,A,2,4,_,_,3,3,,,,
BS2-039,Blue,Cookie,_,C,A,2,2,A,_,3,3,4,5,,
BS2-040,Blue,Cookie,_,SR,A,1,2,P,_,2,2,,,,
BS2-041,Blue,Cookie,_,C,A,2,2,_,_,2,3,,,,
BS2-042,Blue,Cookie,H,C,A,1,1,_,_,1,1,,,,
BS2-043,Blue,Cookie,_,U,A,2,2,P,_,2,2,2,4,2,2
BS2-044,Blue,Cookie,_,C,A,2,3,T,_,1,1,2,4,,
BS2-045,Blue,Cookie,_,SR,A,1,2,T,_,1,1,,,,
BS2-046,Blue,Cookie,_,U,A,1,3,O,_,2,1,,,,
BS2-047,Blue,Item,_,R,A,_,_,_,_,,,,,,
BS2-048,Blue,Item,_,U,A,_,_,_,_,,,,,,
BS2-049,Blue,Trap,_,U,A,_,_,_,_,,,,,,
BS2-050,Blue,Trap,_,U,A,_,_,_,_,,,,,,
BS2-051,Blue,Stage,_,U,A,_,_,_,_,,,,,,
BS2-052,Purple,Cookie,_,C,A,2,4,_,_,3,3,,,,
BS2-053,Purple,Cookie,_,C,A,1,4,_,_,3,2,,,,
BS2-054,Purple,Cookie,_,C,A,3,1,_,_,1,2,,,,
BS2-055,Purple,Cookie,_,UR,A,3,5,O,_,3,3,,,,
BS2-056,Purple,Cookie,H,U,A,1,1,_,_,1,1,,,,
BS2-057,Purple,Cookie,_,U,A,1,3,O,_,2,1,,,,
BS2-058,Purple,Cookie,_,UR,A,3,5,OT,_,4,4,4,5,,
BS2-059,Purple,Cookie,_,C,A,3,4,_,_,2,2,,,,
BS2-060,Purple,Cookie,_,C,A,1,3,P,_,2,1,,,,
BS2-061,Purple,Cookie,_,R,A,1,2,O,_,2,2,,,,
BS2-062,Purple,Cookie,_,SR,A,1,3,O,_,2,1,,,,
BS2-063,Purple,Cookie,S,R,A,3,3,_,_,3,3,,,,
BS2-064,Purple,Cookie,_,C,A,2,1,O,_,2,2,,,,
BS2-065,Purple,Cookie,_,C,A,3,5,O,_,4,4,,,,
BS2-066,Purple,Cookie,_,C,A,1,2,_,_,2,2,,,,
BS2-067,Purple,Cookie,_,R,A,1,3,B,_,2,1,,,,
BS2-068,Purple,Cookie,_,SR,A,2,5,O,_,3,2,,,,
BS2-069,Purple,Cookie,_,SR,A,2,4,O,_,3,3,,,,
BS2-070,Purple,Cookie,_,C,A,2,2,_,_,2,3,,,,
BS2-071,Purple,Cookie,_,R,A,1,3,A,_,2,1,3,2,2,1
BS2-072,Purple,Cookie,D,U,A,3,3,_,_,3,3,,,,
BS2-073,Purple,Cookie,_,SR,A,2,4,P,_,2,1,2,3,,
BS2-074,Purple,Cookie,_,C,A,2,2,P,_,2,2,,,,
BS2-075,Purple,Cookie,_,C,A,2,3,T,_,1,1,2,4,,
BS2-076,Purple,Cookie,_,C,A,3,4,_,_,3,4,,,,
BS2-077,Purple,Item,_,U,A,_,_,_,_,,,,,,
BS2-078,Purple,Item,_,U,A,_,_,_,_,,,,,,
BS2-079,Purple,Trap,_,U,A,_,_,_,_,,,,,,
BS2-080,Purple,Trap,_,R,A,_,_,_,_,,,,,,
BS2-081,Purple,Stage,_,U,A,_,_,_,_,,,,,,
