BS7-070,Blue,Cookie,_,R,B,2,4,T,Arena,3,3,,,,
BS7-071,Blue,Cookie,_,C,B,3,6,_,Arena,4,4,,,,
BS7-072,Blue,Cookie,D,C,B,2,2,_,Arena,2,2,,,,
BS7-073,Blue,Cookie,_,C,B,2,4,T,Arena,2,1,2,4,,
BS7-074,Blue,Cookie,_,U,B,2,3,O,Arena,2,2,,,,
BS7-075,Blue,Cookie,_,R,B,1,2,P,Arena,2,2,,,,
BS7-076,Blue,Cookie,_,SR,B,1,3,A,Arena,2,1,,,,
BS7-077,Blue,Cookie,_,U,B,1,3,A,Arena,2,1,2,2,,
BS7-078,Blue,Cookie,H,C,B,1,1,_,Arena,1,1,,,,
BS7-079,Blue,Cookie,_,UR,B,2,4,B,Arena,3,3,,,,
BS7-080,Blue,Cookie,_,C,B,2,4,_,Arena,3,3,,,,
BS7-081,Blue,Cookie,_,C,B,2,4,O,Arena,3,3,3,4,3,3
BS7-082,Blue,Cookie,_,C,B,1,2,T,Arena,1,1,1,3,,
BS7-083,Blue,Cookie,_,C,B,1,2,P,Arena,1,1,,,,
BS7-084,Blue,Item,_,U,B,_,_,_,Arena,,,,,,
BS7-085,Blue,Trap,_,U,B,_,_,_,Arena,,,,,,
BS7-086,Blue,Stage,_,U,B,_,_,_,Arena,,,,,,
BS7-087,Purple,Cookie,_,C,B,1,2,_,Arena,1,1,,,,
BS7-088,Purple,Cookie,_,R,B,3,5,T,Arena,3,3,4,5,,
BS7-089,Purple,Cookie,_,SR,B,2,4,T,Arena,3,2,,,,
BS7-090,Purple,Cookie,_,R,B,1,2,P,Arena,2,2,,,,
BS7-091,Purple,Cookie,_,C,B,1,1,T,Arena,1,1,,,,
BS7-092,Purple,Cookie,_,C,B,1,3,P,Arena,2,1,2,2,2,1
BS7-093,Purple,Cookie,_,SR,B,1,3,A,Arena,2,1,,,,
BS7-094,Purple,Cookie,_,U,B,3,4,P,Arena,3,2,3,5,,
BS7-095,Purple,Cookie,_,U,B,1,3,_,Arena,2,1,,,,
BS7-096,Purple,Cookie,H,C,B,1,1,_,Arena,1,1,,,,
BS7-097,Purple,Cookie,_,C,B,2,4,T,Arena,3,2,,,,
BS7-098,Purple,Cookie,_,C,B,2,3,T,Arena,3,2,,,,
BS7-099,Purple,Cookie,_,C,B,2,4,_,Arena,3,3,,,,
BS7-100,Purple,Cookie,D,C,B,1,1,_,Arena,1,1,,,,
BS7-101,Purple,Cookie,_,C,B,2,4,T,Arena,3,2,,,,
BS7-102,Purple,Cookie,_,U,B,1,1,T,Arena,1,1,2,2,,
BS7-103,Purple,Cookie,_,C,B,2,2,T,Arena,2,2,,,,
BS7-104,Purple,Cookie,_,UR,B,2,4,PA,Arena,3,3,4,4,,
BS7-105,Purple,Item,_,U,B,_,_,_,Arena,,,,,,
BS7-106,Purple,Trap,_,U,B,_,_,_,Arena,,,,,,
BS7-107,Purple,Stage,_,U,B,_,_,_,Arena,,,,,,
BS7-108,Pure,Trap,_,SR,B,_,_,_,Arena,,,,,,
