BS9-077,Blue,Cookie,_,SR,C,2,3,OT,_,1,1,,,,
BS9-078,Blue,Cookie,_,SR,C,2,5,AT,Ancient,3,2,,,,
BS9-079,Blue,Cookie,_,UR,C,3,5,T,Beast,3,3,,,,
BS9-080,Blue,Cookie,_,U,C,1,3,A,_,2,1,,,,
BS9-081,Blue,Cookie,_,U,C,2,1,A,_,2,1,,,,
BS9-082,Blue,Cookie,_,C,C,1,2,P,_,2,2,,,,
BS9-083,Blue,Cookie,_,C,C,3,5,A,_,3,3,,,,
BS9-084,Blue,Cookie,H,C,C,1,1,_,_,1,1,,,,
BS9-085,Blue,Cookie,S,C,C,2,3,_,_,2,2,,,,
BS9-086,Blue,Cookie,_,R,C,1,2,A,_,2,2,,,,
BS9-087,Blue,Cookie,_,U,C,1,2,A,_,2,1,,,,
BS9-088,Blue,Cookie,EX,UR,C,3,+0,OT,Ancient,3,4,,,,
BS9-089,Blue,Cookie,_,R,C,2,4,AT,Ancient,3,3,4,5,,
BS9-090,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS9-091,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS9-092,Blue,Item,_,SR,C,_,_,_,_,,,,,,
BS9-093,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS9-094,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS9-095,Blue,Stage,_,U,C,_,_,_,_,,,,,,
BS9-096,Purple,Cookie,_,C,C,1,3,P,_,2,1,,,,
BS9-097,Purple,Cookie,_,SR,C,2,4,AT,Ancient,3,3,4,5,,
BS9-098,Purple,Cookie,_,R,C,1,3,A,_,3,2,,,,
BS9-099,Purple,Cookie,_,U,C,2,3,A,_,3,3,4,4,,
BS9-100,Purple,Cookie,_,SR,C,2,4,OT,_,3,3,,,,
BS9-101,Purple,Cookie,_,R,C,1,2,A,_,2,1,,,,
BS9-102,Purple,Cookie,EX,UR,C,3,6,AT,Beast,2,2,2,3,,
BS9-103,Purple,Cookie,_,C,C,1,2,_,_,2,2,,,,
BS9-104,Purple,Cookie,D,C,C,3,3,_,_,3,3,,,,
BS9-105,Purple,Cookie,_,C,C,2,4,_,_,2,1,,,,
BS9-106,Purple,Cookie,_,C,C,1,2,P,_,2,2,,,,
BS9-107,Purple,Cookie,_,C,C,1,2,P,_,2,2,,,,
BS9-108,Purple,Cookie,_,C,C,1,2,P,_,2,2,2,3,2,2
BS9-109,Purple,Cookie,_,C,C,3,5,_,_,4,4,,,,
BS9-110,Purple,Cookie,H,C,C,3,3,_,_,3,3,,,,
BS9-111,Purple,Cookie,_,U,C,2,3,P,_,3,2,,,,
BS9-112,Purple,Cookie,_,U,C,1,3,P,_,2,1,2,2,,
BS9-113,Purple,Cookie,S,C,C,2,3,_,_,2,2,,,,
BS9-114,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS9-115,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS9-116,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS9-117,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS9-118,Purple,Stage,_,U,C,_,_,_,_,,,,,,
