BS8-057,Green,Cookie,_,C,B,2,3,A,_,2,2,,,,
BS8-058,Green,Cookie,_,C,B,3,5,_,_,4,4,,,,
BS8-059,Green,Cookie,_,UR,B,3,6,A,Beast,2,1,3,5,,
BS8-060,Green,Cookie,_,SR,B,2,4,A,_,3,3,3,4,,
BS8-061,Green,Cookie,_,U,B,1,2,P,_,1,1,1,2,,
BS8-062,Green,Cookie,_,U,B,2,4,A,_,3,3,,,,
BS8-063,Green,Cookie,D,C,B,2,2,_,_,2,2,,,,
BS8-064,Green,Cookie,_,C,B,3,4,O,_,2,2,,,,
BS8-065,Green,Cookie,_,C,B,1,2,O,_,1,1,,,,
BS8-066,Green,Cookie,_,R,B,1,2,O,_,2,2,,,,
BS8-067,Green,Cookie,_,R,B,1,2,T,_,2,2,,,,
BS8-068,Green,Cookie,_,C,B,1,2,P,_,1,1,,,,
BS8-069,Green,Cookie,EX,UR,B,2,4,O,_,3,3,,,,
BS8-070,Green,Cookie,_,C,B,1,3,_,_,2,1,,,,
BS8-071,Green,Item,_,U,B,_,_,_,_,,,,,,
BS8-072,Green,Item,_,SR,B,_,_,_,_,,,,,,
BS8-073,Green,Trap,_,U,B,_,_,_,_,,,,,,
BS8-074,Green,Trap,_,U,B,_,_,_,_,,,,,,
BS8-075,Green,Stage,_,U,B,_,_,_,_,,,,,,
BS8-076,Blue,Cookie,_,SR,B,1,3,T,_,2,1,,,,
BS8-077,Blue,Cookie,_,C,B,2,4,O,_,2,1,,,,
BS8-078,Blue,Cookie,_,R,B,1,2,a,_,2,2,,,,
BS8-079,Blue,Cookie,_,C,B,1,3,a,_,2,1,,,,
BS8-080,Blue,Cookie,D,C,B,3,3,_,_,3,3,,,,
BS8-081,Blue,Cookie,_,U,B,1,3,B,_,3,2,,,,
BS8-082,Blue,Cookie,_,R,B,1,3,a,_,2,1,,,,
BS8-083,Blue,Cookie,_,UR,B,3,5,OT,_,3,3,,,,
BS8-084,Blue,Cookie,_,SR,B,2,5,PT,_,3,2,,,,
BS8-085,Blue,Cookie,_,U,B,2,3,A,_,2,2,,,,
BS8-086,Blue,Cookie,_,C,B,2,4,O,_,3,3,,,,
BS8-087,Blue,Cookie,_,C,B,1,3,O,_,2,1,,,,
BS8-088,Blue,Cookie,_,C,B,3,5,A,_,3,3,7,6,,
BS8-089,Blue,Cookie,_,U,B,2,3,A,_,2,2,2,3,,
BS8-090,Blue,Cookie,EX,UR,B,3,5,OT,_,3,3,,,,
BS8-091,Blue,Cookie,_,C,B,1,2,_,_,2,2,,,,
BS8-092,Blue,Cookie,_,C,B,1,1,a,_,1,1,,,,
BS8-093,Blue,Cookie,H,C,B,1,1,_,_,1,1,,,,
BS8-094,Blue,Cookie,_,C,B,2,5,_,_,4,3,,,,
BS8-095,Blue,Cookie,_,C,B,1,3,P,_,2,1,,,,
BS8-096,Blue,Item,_,U,B,_,_,_,_,,,,,,
BS8-097,Blue,Item,_,U,B,_,_,_,_,,,,,,
BS8-098,Blue,Trap,_,U,B,_,_,_,_,,,,,,
BS8-099,Blue,Stage,_,U,B,_,_,_,_,,,,,,
BS8-100,Blue,Stage,_,U,B,_,_,_,_,,,,,,
BS8-101,Purple,Cookie,H,C,B,2,2,_,_,2,2,,,,
BS8-102,Purple,Cookie,D,C,B,3,3,_,_,3,3,,,,
BS8-103,Purple,Cookie,_,R,B,2,4,P,Ancient,3,3,4,5,3,3
BS8-104,Purple,Cookie,EX,UR,B,3,+2,OT,Ancient,4,4,4,5,,
BS8-105,Purple,Cookie,_,C,B,1,2,_,_,2,2,,,,
BS8-106,Purple,Cookie,_,U,B,2,3,T,_,1,1,,,,
BS8-107,Purple,Cookie,_,C,B,2,4,A,_,3,2,3,3,,
BS8-108,Purple,Cookie,_,C,B,3,5,T,_,2,1,2,2,,
BS8-109,Purple,Cookie,_,U,B,1,2,T,_,2,1,2,2,,
BS8-110,Purple,Cookie,_,C,B,1,2,_,_,1,1,,,,
BS8-111,Purple,Cookie,_,C,B,2,3,O,_,2,2,,,,
BS8-112,Purple,Cookie,_,R,B,1,2,T,_,2,2,,,,
BS8-113,Purple,Cookie,_,U,B,1,2,A,_,1,1,2,2,,
BS8-114,Purple,Cookie,_,C,B,3,5,O,_,3,3,,,,
BS8-115,Purple,Cookie,_,C,B,1,2,O,_,2,2,,,,
BS8-116,Purple,Cookie,_,U,B,1,3,B,_,3,2,,,,
BS8-117,Purple,Cookie,_,C,B,1,3,O,_,2,1,,,,
BS8-118,Purple,Cookie,_,C,B,1,3,O,_,2,1,,,,
BS8-119,Purple,Cookie,_,SR,B,2,3,a,_,1,1,,,,
BS8-120,Purple,Cookie,_,SR,B,1,3,A,_,2,1,,,,
BS8-121,Purple,Item,_,U,B,_,_,_,_,,,,,,
BS8-122,Purple,Item,_,U,B,_,_,_,_,,,,,,
BS8-123,Purple,Trap,_,U,B,_,_,_,_,,,,,,
BS8-124,Purple,Trap,_,U,B,_,_,_,_,,,,,,
BS8-125,Purple,Stage,_,U,B,_,_,_,_,,,,,,
