BS3-036,Yellow,Cookie,_,U,A,1,2,O,_,1,1,,,,
BS3-037,Yellow,Cookie,_,C,A,1,2,T,_,1,1,,,,
BS3-038,Yellow,Cookie,_,C,A,2,2,O,_,2,2,,,,
BS3-039,Yellow,Cookie,_,C,A,2,3,_,_,2,2,,,,
BS3-040,Yellow,Cookie,_,C,A,3,3,O,_,3,3,,,,
BS3-041,Yellow,Cookie,_,SR,A,1,1,T,_,2,3,,,,
BS3-042,Yellow,Item,_,U,A,_,_,_,_,,,,,,
BS3-043,Yellow,Item,_,SR,A,_,_,_,_,,,,,,
BS3-044,Yellow,Item,_,U,A,_,_,_,_,,,,,,
BS3-045,Yellow,Trap,_,U,A,_,_,_,_,,,,,,
BS3-046,Yellow,Trap,_,U,A,_,_,_,_,,,,,,
BS3-047,Yellow,Stage,_,U,A,_,_,_,_,,,,,,
BS3-048,Yellow,Stage,_,U,A,_,_,_,_,,,,,,
BS3-049,Green,Cookie,_,C,A,2,3,_,_,2,2,,,,
BS3-050,Green,Cookie,_,SR,A,2,4,A,_,3,3,4,4,,
BS3-051,Green,Cookie,_,C,A,2,2,B,_,2,2,,,,
BS3-052,Green,Cookie,_,C,A,1,2,O,_,2,2,,,,
BS3-053,Green,Cookie,_,R,A,1,3,A,_,2,1,,,,
BS3-054,Green,Cookie,_,C,A,2,3,P,_,3,2,,,,
BS3-055,Green,Cookie,_,UR,A,3,5,OT,Ancient,4,4,,,,
BS3-056,Green,Cookie,H,C,A,1,1,_,_,1,1,,,,
BS3-057,Green,Cookie,_,R,A,2,4,O,_,4,3,4,4,4,3
BS3-058,Green,Cookie,D,C,A,3,3,_,_,3,3,,,,
BS3-059,Green,Cookie,_,C,A,3,5,_,_,4,4,,,,
BS3-060,Green,Cookie,_,UR,A,3,5,OT,_,5,5,,,,
BS3-061,Green,Cookie,_,SR,A,1,2,P,_,2,2,2,4,2,2
BS3-062,Green,Cookie,_,C,A,2,3,O,_,2,2,2,3,2,2
BS3-063,Green,Cookie,_,U,A,1,3,O,_,2,1,,,,
BS3-064,Green,Cookie,_,C,A,1,2,P,_,1,1,,,,
BS3-065,Green,Cookie,_,U,A,1,2,O,_,2,1,,,,
BS3-066,Green,Item,_,SR,A,_,_,_,_,,,,,,
BS3-067,Green,Item,_,U,A,_,_,_,_,,,,,,
BS3-068,Green,Item,_,U,A,_,_,_,_,,,,,,
BS3-069,Green,Trap,_,U,A,_,_,_,_,,,,,,
BS3-070,Green,Trap,_,U,A,_,_,_,_,,,,,,
BS3-071,Green,Stage,_,U,A,_,_,_,_,,,,,,
BS3-072,Green,Stage,_,U,A,_,_,_,_,,,,,,
BS3-073,Blue,Cookie,_,C,A,2,2,A,_,2,1,,,,
BS3-074,Blue,Cookie,D,C,A,1,1,_,_,1,1,,,,
BS3-075,Blue,Cookie,_,C,A,2,2,A,_,3,2,,,,
BS3-076,Blue,Cookie,_,SR,A,3,5,OYT,_,3,3,4,5,,
BS3-077,Blue,Cookie,_,UR,A,2,3,A,_,2,2,5,5,,
BS3-078,Blue,Cookie,_,C,A,2,3,O,_,2,2,,,,
BS3-079,Blue,Cookie,_,C,A,2,5,_,_,4,3,,,,
BS3-080,Blue,Cookie,_,U,A,1,2,T,_,1,1,,,,
BS3-081,Blue,Cookie,_,R,A,2,1,A,_,2,1,4,2,2,1
BS3-082,Blue,Cookie,_,C,A,3,3,P,_,3,3,,,,
BS3-083,Blue,Cookie,_,C,A,2,5,O,_,4,3,,,,
BS3-084,Blue,Cookie,_,C,A,2,3,_,_,2,2,,,,
BS3-085,Blue,Cookie,H,C,A,2,2,_,_,2,2,,,,
BS3-086,Blue,Cookie,_,U,A,2,1,T,_,2,3,2,4,,
BS3-087,Blue,Cookie,_,SR,A,2,4,AT,_,3,3,4,5,,
BS3-088,Blue,Cookie,_,UR,A,3,4,OT,Ancient,4,4,,,,
BS3-089,Blue,Cookie,_,R,A,2,4,A,_,3,2,5,3,3,2
BS3-090,Blue,Item,_,U,A,_,_,_,_,,,,,,
BS3-091,Blue,Item,_,SR,A,_,_,_,_,,,,,,
BS3-092,Blue,Item,_,U,A,_,_,_,_,,,,,,
BS3-093,Blue,Trap,_,U,A,_,_,_,_,,,,,,
BS3-094,Blue,Trap,_,U,A,_,_,_,_,,,,,,
BS3-095,Blue,Stage,_,U,A,_,_,_,_,,,,,,
BS3-096,Blue,Stage,_,U,A,_,_,_,_,,,,,,
BS3-097,Purple,Cookie,_,R,A,1,3,O,_,3,2,5,3,3,2
BS3-098,Purple,Cookie,_,C,A,3,5,O,_,3,3,4,4,3,3
BS3-099,Purple,Cookie,_,R,A,1,3,T,_,2,1,2,2,,
BS3-100,Purple,Cookie,_,UR,A,3,5,OT,Ancient,4,3,6,6,4,4
BS3-101,Purple,Cookie,_,C,A,2,2,T,_,2,2,,,,
BS3-102,Purple,Cookie,_,U,A,2,4,T,_,3,2,,,,
BS3-103,Purple,Cookie,_,C,A,1,2,P,_,1,1,1,2,1,1
BS3-104,Purple,Cookie,_,U,A,1,3,A,_,2,1,,,,
BS3-105,Purple,Cookie,_,SR,A,1,2,AT,_,2,2,,,,
BS3-106,Purple,Cookie,H,C,A,2,2,_,_,2,2,,,,
BS3-107,Purple,Cookie,D,C,A,1,1,_,_,1,1,,,,
BS3-108,Purple,Cookie,_,C,A,2,3,_,_,2,2,,,,
BS3-109,Purple,Cookie,_,C,A,2,2,OT,_,2,2,,,,
BS3-110,Purple,Cookie,_,C,A,3,5,_,_,4,4,,,,
BS3-111,Purple,Cookie,_,SR,A,2,4,OT,_,2,1,2,3,,
BS3-112,Purple,Cookie,_,C,A,2,3,O,_,1,1,,,,
BS3-113,Purple,Cookie,_,UR,A,3,5,OT,_,3,2,4,6,3,2
BS3-114,Purple,Item,_,U,A,_,_,_,_,,,,,,
BS3-115,Purple,Item,_,SR,A,_,_,_,_,,,,,,
BS3-116,Purple,Item,_,U,A,_,_,_,_,,,,,,
BS3-117,Purple,Trap,_,U,A,_,_,_,_,,,,,,
BS3-118,Purple,Trap,_,U,A,_,_,_,_,,,,,,
BS3-119,Purple,Stage,_,U,A,_,_,_,_,,,,,,
BS3-120,Purple,Stage,_,U,A,_,_,_,_,,,,,,
BS3-121,Colorless,Stage,_,UR,A,_,_,_,_,,,,,,
