BS11-045,Green,Stage,_,U,C,_,_,_,_,,,,,,
BS11-046,Green,Trap,_,U,C,_,_,_,_,,,,,,
BS11-047,Green,Item,_,U,C,_,_,_,_,,,,,,
BS11-048,Green,Trap,_,U,C,_,_,_,_,,,,,,
BS11-049,Green,Item,_,U,C,_,_,_,_,,,,,,
BS11-050,Green,Cookie,_,R,C,1,2,T,_,1,1,,,,
BS11-051,Green,Cookie,_,R,C,2,4,T,_,3,3,,,,
BS11-052,Green,Cookie,_,SR,C,2,5,T,_,3,2,3,3,,
BS11-053,Green,Cookie,_,UR,C,2,4,AT,Beast,3,3,4,5,,
BS11-054,Blue,Cookie,_,C,C,3,5,O,_,3,3,,,,
BS11-055,Blue,Cookie,_,C,C,2,2,_,_,3,4,,,,
BS11-056,Blue,Cookie,_,C,C,1,1,A,_,2,2,,,,
BS11-057,Blue,Cookie,D,C,C,2,3,_,_,3,3,,,,
BS11-058,Blue,Cookie,_,C,C,2,5,B,_,3,2,,,,
BS11-059,Blue,Cookie,H,C,C,1,1,_,_,2,2,,,,
BS11-060,Blue,Cookie,_,U,C,1,2,_,_,1,1,,,,
BS11-061,Blue,Cookie,_,U,C,1,3,A,_,2,1,4,2,,
BS11-062,Blue,Stage,_,U,C,_,_,_,_,,,,,,
BS11-063,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS11-064,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS11-065,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS11-066,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS11-067,Blue,Cookie,_,R,C,1,2,T,_,2,2,,,,
BS11-068,Blue,Cookie,_,R,C,1,2,P,_,2,2,3,3,2,2
BS11-069,Blue,Cookie,_,SR,C,2,4,B,_,3,3,,,,
BS11-070,Blue,Cookie,_,SR,C,2,4,OT,Ancient,3,3,,,,
BS11-071,Blue,Cookie,_,UR,C,2,4,T,Beast,3,3,,,,
BS11-072,Purple,Cookie,_,C,C,2,5,A,_,4,3,5,4,,
BS11-073,Purple,Cookie,_,C,C,2,2,_,_,3,4,,,,
BS11-074,Purple,Cookie,_,C,C,1,2,_,_,1,1,,,,
BS11-075,Purple,Cookie,D,C,C,2,3,_,_,3,3,,,,
BS11-076,Purple,Cookie,H,C,C,1,1,_,_,2,2,,,,
BS11-077,Purple,Cookie,_,C,C,1,2,P,_,2,2,2,3,,
BS11-078,Purple,Cookie,_,U,C,3,5,T,_,3,3,4,4,,
BS11-079,Purple,Cookie,_,U,C,1,2,O,_,2,1,,,,
BS11-080,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS11-081,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS11-082,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS11-083,Purple,Stage,_,U,C,_,_,_,_,,,,,,
BS11-084,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS11-085,Purple,Cookie,_,R,C,1,2,a,_,2,1,,,,
BS11-086,Purple,Cookie,_,R,C,1,2,T,_,2,2,,,,
BS11-087,Purple,Cookie,_,SR,C,2,4,PT,Ancient,3,3,,,,
BS11-088,Purple,Cookie,_,SR,C,2,5,OT,_,3,2,3,3,,
BS11-089,Purple,Cookie,_,UR,C,2,4,OT,Beast,3,3,3,5,,
BS11-090,Pure,Cookie,_,UR,C,3,6,a,Ancient,3,3,,,,
BS11-091,Pure,Cookie,EX,UR,C,3,5,_,_,4,5,,,,
BS11-092,Black,Cookie,_,C,C,2,4,A,_,3,2,,,,
BS11-093,Black,Cookie,H,C,C,1,1,_,_,1,1,,,,
BS11-094,Black,Cookie,_,C,C,1,3,B,_,2,1,,,,
BS11-095,Black,Cookie,D,C,C,1,1,_,_,2,2,,,,
BS11-096,Black,Cookie,H,C,C,1,1,_,_,2,2,,,,
BS11-097,Black,Cookie,_,C,C,1,3,A,_,2,1,,,,
BS11-098,Black,Cookie,_,C,C,1,2,A,_,1,1,2,2,,
BS11-099,Black,Cookie,_,C,C,1,2,a,_,2,2,,,,
BS11-100,Black,Cookie,D,C,C,1,1,_,_,1,1,,,,
BS11-101,Black,Cookie,H,C,C,1,1,_,_,1,1,,,,
BS11-102,Black,Cookie,_,C,C,1,2,_,_,2,2,,,,
BS11-103,Black,Cookie,_,C,C,1,2,O,_,1,1,,,,
BS11-104,Black,Cookie,_,U,C,1,2,P,_,2,2,,,,
BS11-105,Black,Cookie,_,U,C,3,5,_,_,3,3,3,4,,
BS11-106,Black,Trap,_,U,C,_,_,_,_,,,,,,
BS11-107,Black,Item,_,U,C,_,_,_,_,,,,,,
BS11-108,Black,Stage,_,U,C,_,_,_,_,,,,,,
BS11-109,Black,Item,_,U,C,_,_,_,_,,,,,,
BS11-110,Black,Trap,_,U,C,_,_,_,_,,,,,,
BS11-111,Black,Cookie,_,R,C,2,4,SO,_,2,2,2,3,,
BS11-112,Black,Cookie,_,R,C,2,4,SOT,_,3,3,,,,
BS11-113,Black,Cookie,_,SR,C,2,4,SOT,_,3,3,,,,
BS11-114,Black,Cookie,_,SR,C,1,2,OT,_,1,1,,,,
BS11-115,Black,Cookie,_,UR,C,3,6,SOT,_,3,4,5,8,5,6
BS11-116,Black,Cookie,EX,UR,C,5,2,P,_,4,7,,,,
