BS10-065,Green,Item,_,U,C,_,_,_,_,,,,,,
BS10-066,Green,Item,_,U,C,_,_,_,_,,,,,,
BS10-067,Green,Stage,_,U,C,_,_,_,_,,,,,,
BS10-068,Green,Item,_,U,C,_,_,_,_,,,,,,
BS10-069,Green,Cookie,_,R,C,2,4,O,Ancient,3,3,,,,
BS10-070,Green,Cookie,_,R,C,1,3,P,_,2,1,,,,
BS10-071,Green,Cookie,_,SR,C,1,3,aT,_,2,1,,,,
BS10-072,Green,Cookie,_,SR,C,2,5,AT,_,3,2,3,3,,
BS10-073,Green,Cookie,EX,UR,C,3,+1,T,Ancient,4,4,,,,
BS10-074,Blue,Cookie,_,C,C,1,2,A,_,2,1,,,,
BS10-075,Blue,Cookie,_,C,C,1,3,T,_,2,1,2,2,,
BS10-076,Blue,Cookie,_,C,C,2,3,A,_,2,2,,,,
BS10-077,Blue,Cookie,H,C,C,2,3,_,_,3,3,,,,
BS10-078,Blue,Cookie,D,C,C,1,1,_,_,2,2,,,,
BS10-079,Blue,Cookie,_,C,C,2,3,P,_,2,2,,,,
BS10-080,Blue,Cookie,_,C,C,1,3,_,_,2,1,,,,
BS10-081,Blue,Cookie,_,C,C,3,5,P,_,3,3,,,,
BS10-082,Blue,Cookie,_,C,C,3,3,_,_,2,3,,,,
BS10-083,Blue,Cookie,_,C,C,2,5,_,_,3,2,,,,
BS10-084,Blue,Cookie,_,U,C,2,4,O,_,3,3,,,,
BS10-085,Blue,Cookie,_,U,C,2,3,O,_,2,2,2,3,2,2
BS10-086,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS10-087,Blue,Stage,_,U,C,_,_,_,_,,,,,,
BS10-088,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS10-089,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS10-090,Blue,Trap,_,U,C,_,_,_,_,,,,,,
BS10-091,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS10-092,Blue,Item,_,U,C,_,_,_,_,,,,,,
BS10-093,Blue,Cookie,_,R,C,1,2,P,_,2,2,,,,
BS10-094,Blue,Cookie,_,R,C,1,3,O,_,2,1,,,,
BS10-095,Blue,Cookie,_,SR,C,1,2,O,_,2,2,,,,
BS10-096,Blue,Cookie,_,SR,C,1,2,T,_,1,1,,,,
BS10-097,Blue,Cookie,_,UR,C,2,4,AT,_,3,3,,,,
BS10-098,Blue,Cookie,EX,UR,C,3,6,AT,_,3,3,3,5,,
BS10-099,Purple,Cookie,_,C,C,1,3,_,_,2,1,,,,
BS10-100,Purple,Cookie,D,C,C,1,1,_,_,2,2,,,,
BS10-101,Purple,Cookie,_,C,C,2,5,_,_,3,2,,,,
BS10-102,Purple,Cookie,_,C,C,1,3,a,_,2,1,,,,
BS10-103,Purple,Cookie,_,C,C,3,3,_,_,2,3,,,,
BS10-104,Purple,Cookie,H,C,C,2,3,_,_,3,3,,,,
BS10-105,Purple,Cookie,_,C,C,2,4,P,_,3,3,,,,
BS10-106,Purple,Cookie,_,C,C,2,3,T,_,2,2,,,,
BS10-107,Purple,Cookie,_,C,C,3,5,O,_,3,3,,,,
BS10-108,Purple,Cookie,_,C,C,1,2,O,_,1,1,,,,
BS10-109,Purple,Cookie,_,U,C,2,5,P,_,3,2,,,,
BS10-110,Purple,Cookie,_,U,C,1,2,O,_,2,2,,,,
BS10-111,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS10-112,Purple,Item,_,U,C,_,_,_,_,,,,,,
BS10-113,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS10-114,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS10-115,Purple,Stage,_,U,C,_,_,_,_,,,,,,
BS10-116,Purple,Trap,_,U,C,_,_,_,_,,,,,,
BS10-117,Purple,Cookie,_,R,C,1,3,O,_,2,1,,,,
BS10-118,Purple,Cookie,_,R,C,1,3,a,_,2,1,,,,
BS10-119,Purple,Item,_,SR,C,_,_,_,_,,,,,,
BS10-120,Purple,Cookie,_,SR,C,1,2,P,_,2,2,,,,
BS10-121,Purple,Cookie,_,SR,C,2,5,AT,_,3,2,3,4,,
BS10-122,Purple,Cookie,_,UR,C,3,6,OT,Beast,4,4,4,6,,
BS10-123,Purple,Cookie,EX,UR,C,3,4,T,_,3,3,,,,
